epoch,steps,Accuracy,Accuracy_Threshold,F1,F1_Threshold,Precision,Recall,Average_Precision
-1,-1,0.5714285714285714,0.98719144,0.6778523489932885,0.9669342,0.531578947368421,0.9351851851851852,0.5131405478806277
-1,-1,0.5714285714285714,0.98719144,0.6778523489932885,0.9669342,0.531578947368421,0.9351851851851852,0.5131405478806277
-1,-1,0.5714285714285714,0.98719144,0.6778523489932885,0.9669342,0.531578947368421,0.9351851851851852,0.5131405478806277
-1,-1,0.5714285714285714,0.98719144,0.6778523489932885,0.9669342,0.531578947368421,0.9351851851851852,0.5131405478806277
-1,-1,0.5714285714285714,0.98719144,0.6778523489932885,0.9669342,0.531578947368421,0.9351851851851852,0.5131405478806277
