epoch,steps,Accuracy,Accuracy_Threshold,F1,F1_Threshold,Precision,Recall,Average_Precision
-1,-1,0.6294642857142857,6.6656954e-05,0.6565349544072948,5.082591e-05,0.48868778280542985,1.0,0.574838956479516
-1,-1,0.6294642857142857,6.6656954e-05,0.6565349544072948,5.082591e-05,0.48868778280542985,1.0,0.574838956479516
-1,-1,0.6294642857142857,6.6656954e-05,0.6565349544072948,5.082591e-05,0.48868778280542985,1.0,0.574838956479516
-1,-1,0.6294642857142857,6.6656954e-05,0.6565349544072948,5.082591e-05,0.48868778280542985,1.0,0.574838956479516
-1,-1,0.6294642857142857,6.6656954e-05,0.6565349544072948,5.082591e-05,0.48868778280542985,1.0,0.574838956479516
